word1	word2	label	fold
explanation	excuse	False	test
pronoun	word	True	test
guesthouse	housing	True	test
sensation	tool	False	test
virus	microorganism	True	test
beverage	art	False	test
terror	granny	False	test
dimension	castle	False	test
kingfisher	bird	True	test
seaplane	crystal	False	test
colon	organ	True	test
woman	math	False	test
holly	tree	True	test
aesthetic	doctrine	True	test
mortar	weaponry	True	test
right	kingfisher	False	test
vehicle	auto	False	test
storm	sandwich	False	test
aircraft	vehicle	True	test
infant	investor	False	test
organ	uterus	False	test
jigsaw	tool	True	test
motorway	highway	True	test
information	documentation	False	test
ant	spokeswoman	False	test
department	organization	True	test
desk	furniture	True	test
golfer	player	True	test
adrenaline	chemical	True	test
security	fresco	False	test
soprano	singer	True	test
organization	directorate	False	test
explosive	aircraft	False	test
salmon	intestine	False	test
country	organization	True	test
noun	word	True	test
corporation	organization	True	test
ware	shirt	False	test
disease	gall	False	test
football	game	True	test
camera	clinician	False	test
writer	poet	False	test
carnivore	glider	False	test
kilt	commodity	True	test
vicar	priest	True	test
surcharge	cost	True	test
sausage	solid	True	test
kidnapping	crime	True	test
ape	animal	True	test
vertebrate	bitterness	False	test
roofing	recovery	False	test
bean	vegetable	True	test
technician	worker	True	test
turquoise	crystal	True	test
adult	librarian	False	test
stocking	limousine	False	test
anaesthetist	adult	True	test
collagen	molecule	True	test
fresco	art	True	test
leprosy	disease	True	test
performer	disease	False	test
cancer	mesothelioma	False	test
building	instrument	False	test
clinician	professional	True	test
mortar	insecticide	False	test
ice	crystal	True	test
missile	vole	False	test
typhoon	storm	True	test
puppy	employee	False	test
tool	screwdriver	False	test
hound	python	False	test
arithmetic	discipline	True	test
people	vicar	False	test
caring	love	True	test
narrative	wine	False	test
priory	house	True	test
netball	game	True	test
ban	performer	False	test
logo	symbol	True	test
swan	bird	True	test
laptop	machine	True	test
bear	carnivore	True	test
miner	officer	False	test
humankind	vertebrate	True	test
baroness	aristocrat	True	test
feeling	relief	False	test
gin	beverage	True	test
explosive	dynamite	False	test
nurse	adult	True	test
milk	liquid	True	test
container	garment	False	test
navy	organization	True	test
molecule	cancer	False	test
bingo	game	True	test
monastery	dwelling	True	test
apathy	feeling	True	test
chicken	solid	True	test
housing	monastery	False	test
mailbox	crusade	False	test
license	document	True	test
horse	stallion	False	test
record	spouse	False	test
liquid	vintage	False	test
daughter	offspring	True	test
illness	smallpox	False	test
song	music	True	test
boar	mammal	True	test
migraine	staple	False	test
carnage	murder	True	test
adult	nanny	False	test
jelly	chapel	False	test
alloy	bronze	False	test
therapy	machine	False	test
tumor	laborer	False	test
sociologist	scientist	True	test
road	representative	False	test
wind	vicar	False	test
alpha	symbol	True	test
cancer	drug	False	test
furniture	soprano	False	test
solid	ancestor	False	test
cheese	kettle	False	test
sloop	vehicle	True	test
panic	fear	True	test
performer	mime	False	test
spokeswoman	advocate	True	test
subcommittee	fresco	False	test
contestant	winner	False	test
warbler	performer	True	test
stag	mammal	True	test
shrine	building	True	test
weakening	transformation	True	test
vertex	priest	False	test
aircraft	bomber	False	test
gentry	people	True	test
oil	lipid	True	test
deer	aromatherapy	False	test
light	resident	False	test
snail	bull	False	test
caring	bacterium	False	test
armament	people	False	test
tumor	writer	False	test
kettle	container	True	test
scapegoat	victim	True	test
aqueduct	pianist	False	test
chalet	house	True	test
software	fruit	False	test
pc	food	False	test
walk	vehicle	False	test
nurse	amphibian	False	test
sailor	forearm	False	test
wine	alcohol	True	test
review	appraisal	True	test
surgeon	professional	True	test
rifle	psychoanalysis	False	test
attorney	professional	True	test
charcoal	carbon	True	test
smallpox	illness	True	test
robin	animal	True	test
bargain	agreement	True	test
document	deity	False	test
draft	document	True	test
badminton	sport	True	test
drummer	entertainer	True	test
parenthesis	symbol	True	test
relative	son	False	test
sadness	feeling	True	test
surprise	guesthouse	False	test
leader	boss	False	test
organ	barrier	False	test
parasite	flea	False	test
screenwriter	writer	True	test
economics	discipline	True	test
seafood	mackerel	False	test
offspring	son	False	test
vehicle	amphibian	False	test
woman	mistress	False	test
building	envy	False	test
fencing	obstruction	True	test
motel	building	True	test
mammal	goat	False	test
piracy	crime	True	test
envy	feeling	True	test
serpent	reptile	True	test
vicar	shareholder	False	test
vial	container	True	test
laborer	worker	True	test
nickname	disability	False	test
carcinoma	cancer	True	test
professorship	occupation	True	test
butterfly	vertebrate	False	test
calf	animal	True	test
spokesman	spokesperson	True	test
feeling	insect	False	test
vulture	vertebrate	True	test
dyke	lesbian	True	test
animal	furniture	False	test
gymnasium	school	True	test
insomnia	dictionary	False	test
opening	feeling	False	test
schoolmaster	educator	True	test
soccer	game	True	test
reptile	list	False	test
feeling	serviceman	False	test
firm	business	True	test
nipple	organ	True	test
shark	fish	True	test
influenza	illness	True	test
waiter	waitress	False	test
intranet	system	True	test
funeral	ceremony	True	test
drift	phenomenon	True	test
commodity	annals	False	test
mime	performer	True	test
intestine	equipment	False	test
raisin	produce	True	test
grandmother	grandparent	True	test
vertebrate	spear	False	test
projectile	limb	False	test
ecologist	scientist	True	test
army	waterfowl	False	test
empress	ruler	True	test
champagne	wine	True	test
supercomputer	machine	True	test
twenty	integer	True	test
spouse	commodity	False	test
animal	artillery	False	test
baggage	container	True	test
amphibian	vehicle	True	test
mob	crowd	True	test
decrease	change	True	test
liquid	liquor	False	test
spaghetti	food	True	test
bonnet	vehicle	False	test
militia	organization	True	test
sociology	science	True	test
jurisprudence	discipline	True	test
bishop	valley	False	test
quarterback	player	True	test
pilgrimage	journey	True	test
cafe	restaurant	True	test
mammal	illness	False	test
trait	goose	False	test
ruler	pancreas	False	test
biplane	vehicle	True	test
goalkeeper	documentary	False	test
member	regent	False	test
professional	anaesthetist	False	test
hawk	animal	True	test
insect	cricket	False	test
electronics	discipline	True	test
cat	carnivore	True	test
food	margarine	False	test
solid	cookie	False	test
castle	house	True	test
chant	music	True	test
aristocrat	relative	False	test
computer	pc	False	test
solution	batsman	False	test
magpie	animal	True	test
melanoma	cancer	True	test
doctrine	aesthetic	False	test
vertebrate	worker	False	test
vertebrate	raven	False	test
binder	machine	True	test
bungalow	house	True	test
joker	performer	True	test
commerce	importation	False	test
invertebrate	gastropod	False	test
sunlight	dealer	False	test
motto	saying	True	test
animal	funeral	False	test
crusade	undertaking	True	test
dancing	discipline	True	test
bungalow	housing	True	test
spear	instrument	True	test
desire	feeling	True	test
croquet	game	True	test
leader	vehicle	False	test
animal	diabetes	False	test
butterfly	insect	True	test
humanism	doctrine	True	test
wine	fluid	True	test
acid	chemical	True	test
cabbage	vegetable	True	test
pearl	jewel	True	test
louse	insect	True	test
trait	parameter	False	test
ache	pain	True	test
kangaroo	animal	True	test
aristocrat	baroness	False	test
building	shrine	False	test
greyhound	collection	False	test
archbishop	clergyman	True	test
mammal	boar	False	test
seminar	gathering	True	test
facade	surface	True	test
science	robin	False	test
artist	beverage	False	test
request	ultimatum	False	test
race	dioxin	False	test
laborer	solid	False	test
receptionist	schoolmaster	False	test
bull	highway	False	test
diplomat	worker	True	test
biochemistry	chemistry	True	test
attitude	bookshop	False	test
waitress	waiter	True	test
storyteller	communicator	True	test
yellow	color	True	test
abstraction	concept	True	test
payment	overpayment	False	test
jewelry	computer	False	test
laboratory	workplace	True	test
mollusc	business	False	test
eagle	tip	False	test
kestrel	falcon	True	test
interoperability	ability	True	test
vertebrate	corporation	False	test
seaplane	airplane	True	test
archbishop	garment	False	test
heroism	trait	True	test
sawmill	machine	True	test
therapy	psychoanalysis	False	test
loo	room	True	test
leukaemia	disease	True	test
vole	rodent	True	test
seaweed	alga	True	test
sport	histogram	False	test
battleship	ship	True	test
soldier	serviceman	True	test
kindergarten	organization	True	test
wheat	cereal	True	test
patience	trait	True	test
theater	value	False	test
parasite	emotion	False	test
whiskey	meal	False	test
disease	flu	False	test
container	terminal	False	test
biologist	scientist	True	test
fish	kestrel	False	test
vertebrate	animal	True	test
vehicle	parser	False	test
monoclonal	molecule	True	test
mishap	symposium	False	test
freeway	road	True	test
mammal	disease	False	test
cracker	food	True	test
stereo	equipment	True	test
animal	invertebrate	False	test
term	telly	False	test
storm	typhoon	False	test
elm	tree	True	test
shovel	tool	True	test
storm	solid	False	test
therapy	care	True	test
inference	yearning	False	test
logo	signal	True	test
furniture	word	False	test
baronetcy	status	True	test
chemical	carbonate	False	test
calculation	temperature	False	test
instrument	missile	False	test
green	color	True	test
pipe	conduit	True	test
environmentalist	reformer	True	test
boat	dinghy	False	test
slogan	mixture	False	test
worker	breaker	False	test
kickoff	kick	True	test
nanotechnology	discipline	True	test
pudding	wind	False	test
encyclopedia	book	True	test
champagne	alcohol	True	test
corridor	passageway	True	test
karaoke	entertainment	True	test
terminal	facility	True	test
chariot	vehicle	True	test
stag	eagle	False	test
feeling	passion	False	test
herb	osteoarthritis	False	test
tanker	vehicle	True	test
telly	receiver	True	test
relief	herb	False	test
holly	official	False	test
sis	relative	True	test
animal	bitterness	False	test
herb	rue	False	test
performer	comic	False	test
cider	fluid	True	test
castle	housing	True	test
stallion	statement	False	test
tench	fish	True	test
liquid	road	False	test
greyhound	symbol	False	test
ecstasy	feeling	True	test
dorm	housing	True	test
serviceman	soldier	False	test
apostle	believer	True	test
physiotherapy	treatment	True	test
jealousy	feeling	True	test
golfer	tower	False	test
grandfather	grandparent	True	test
pine	tree	True	test
workplace	snippet	False	test
grandchild	drug	False	test
poet	writer	True	test
polarization	emotion	False	test
asthma	motel	False	test
pancreas	organ	True	test
dad	milk	False	test
gasoline	hydrocarbon	True	test
geology	charcoal	False	test
liqueur	fluid	True	test
goalkeeper	player	True	test
shellfish	emotion	False	test
statesman	buggy	False	test
warbler	singer	True	test
dad	progenitor	True	test
horse	bear	False	test
motorist	firearm	False	test
pudding	food	True	test
contractor	declaration	False	test
mammal	fox	False	test
asp	workplace	False	test
mariner	worker	True	test
disease	herpes	False	test
migrant	feeling	False	test
resignation	discipline	False	test
clinician	software	False	test
granddaughter	offspring	True	test
fruit	olive	False	test
relative	granny	False	test
soloist	musician	True	test
feeling	nostalgia	False	test
solution	migration	False	test
snake	jewel	False	test
business	meal	False	test
courthouse	building	True	test
sedan	tissue	False	test
animal	robin	False	test
crystal	leader	False	test
goose	waterfowl	True	test
cameraman	artist	True	test
biochemistry	enzymology	False	test
gunner	serviceman	True	test
migraine	ache	True	test
agony	adult	False	test
animal	ship	False	test
magnitude	size	False	test
palace	electrician	False	test
jigsaw	alga	False	test
tumor	illness	True	test
contract	statement	True	test
eel	kingfisher	False	test
reimbursement	payment	True	test
snail	animal	True	test
airplane	chalet	False	test
hound	greyhound	False	test
breeze	wind	True	test
cost	overhead	False	test
gland	organ	True	test
melanoma	carcinoma	True	test
refreshment	food	True	test
passageway	corridor	False	test
drone	insect	True	test
documentary	movie	True	test
concept	gastropod	False	test
instrument	telescope	False	test
travel	safari	False	test
oncology	science	True	test
electrician	granny	False	test
propaganda	information	True	test
thief	criminal	True	test
bag	rucksack	False	test
emotion	animosity	False	test
platform	surface	True	test
apathy	mammal	False	test
dealership	business	True	test
nostalgia	feeling	True	test
mackerel	seafood	True	test
gathering	seminar	False	test
ship	tanker	False	test
performer	saxophonist	False	test
building	potato	False	test
toad	animal	True	test
sloop	rector	False	test
organization	bear	False	test
marquee	tent	True	test
sixty	relative	False	test
phenomenon	rain	False	test
hepatitis	illness	True	test
crab	invertebrate	True	test
pear	weapon	False	test
magpie	science	False	test
epic	poem	True	test
osteoarthritis	catcher	False	test
intranet	negation	False	test
therapy	son	False	test
artillery	cannon	False	test
lobster	seafood	True	test
organ	intestine	False	test
animal	vertebrate	False	test
tissue	animal	False	test
people	gentry	False	test
tree	almond	False	test
lingerie	clothing	True	test
molecule	lipid	False	test
vehicle	vintage	False	test
parrot	vertebrate	True	test
mule	mammal	True	test
equipment	parachute	False	test
dogma	ship	False	test
association	organization	True	test
enzyme	molecule	True	test
bed	insect	False	test
pirate	criminal	True	test
bookmark	marker	True	test
potato	foreman	False	test
day	tomorrow	False	test
boar	spokesperson	False	test
lecturer	rate	False	test
dagger	dolphin	False	test
fender	barrier	True	test
reggae	rectangle	False	test
emotion	fright	False	test
molecule	carbohydrate	False	test
musician	soloist	False	test
balloon	aircraft	True	test
trouser	garment	True	test
woman	bridesmaid	False	test
animal	cameraman	False	test
procedure	melon	False	test
animal	chick	False	test
violinist	entertainer	True	test
game	bowling	False	test
mankind	mammal	True	test
eagle	animal	True	test
beverage	panda	False	test
carcinoma	tumor	True	test
traction	influenza	False	test
bamboo	wood	True	test
kangaroo	mammal	True	test
bug	invertebrate	True	test
mule	animal	True	test
radius	magnitude	True	test
apprehension	offspring	False	test
container	disease	False	test
medicine	discipline	True	test
chemistry	science	True	test
aircrew	playlist	False	test
anaesthetic	drug	True	test
artiste	performer	True	test
royalty	payment	True	test
thermostat	regulator	True	test
art	cost	False	test
feeling	compassion	False	test
jacket	garment	True	test
sherry	wine	True	test
color	record	False	test
skin	tissue	True	test
theatre	brook	False	test
mammal	horse	False	test
beverage	vehicle	False	test
house	chalet	False	test
pew	bench	True	test
list	enumeration	False	test
binder	performer	False	test
eagle	vertebrate	True	test
airplane	vehicle	True	test
fresco	painting	True	test
campsite	disease	False	test
mesothelioma	disease	True	test
height	magnitude	True	test
sport	swimming	False	test
shortcut	road	True	test
transplantation	procedure	True	test
food	honey	False	test
mater	range	False	test
massage	treatment	True	test
gym	panda	False	test
instrument	voice	False	test
ambassador	worker	True	test
immunology	discipline	True	test
son	hospital	False	test
rodent	weapon	False	test
pheasant	animal	True	test
building	theater	False	test
brigade	organization	True	test
eatery	building	True	test
bamboo	bear	False	test
criminology	discipline	True	test
container	teacher	False	test
handgun	weapon	True	test
pathologist	doctor	True	test
clergyman	archbishop	False	test
seaplane	vehicle	True	test
handset	equipment	True	test
priest	secretariat	False	test
tortoise	reptile	True	test
parasite	adjective	False	test
breaker	worker	True	test
attraction	phenomenon	True	test
sixty	integer	True	test
roadway	road	True	test
cook	point	False	test
gemstone	mammal	False	test
list	chapel	False	test
ban	decree	True	test
border	boundary	True	test
panda	woodpecker	False	test
campsite	discipline	False	test
strawberry	berry	True	test
garment	jean	False	test
blaze	combustion	True	test
mammal	vegetable	False	test
player	batsman	False	test
official	cardinal	False	test
tortoise	animal	True	test
cow	vertebrate	True	test
prosecutor	official	True	test
conduit	writer	False	test
typography	occupation	True	test
cellist	performer	True	test
fragrance	sensation	True	test
room	classroom	False	test
furniture	shark	False	test
manual	publication	True	test
kangaroo	castle	False	test
worker	traveler	False	test
player	instrument	False	test
mishap	phenomenon	True	test
weakening	invertebrate	False	test
parser	software	True	test
excitement	feeling	True	test
disease	lupus	False	test
revolver	animal	False	test
cynicism	feeling	True	test
armchair	chair	True	test
emigration	migration	True	test
professional	craftsman	False	test
pet	animal	True	test
theology	discipline	True	test
tanker	grandmother	False	test
tumor	mesothelioma	False	test
apple	solid	True	test
collagen	shopkeeper	False	test
missile	instrument	True	test
cellulose	carbohydrate	True	test
worker	phenomenon	False	test
lady	adult	True	test
pram	greyhound	False	test
booze	drug	True	test
webcam	camera	True	test
assortment	collection	True	test
information	pine	False	test
obstruction	performer	False	test
manual	book	True	test
fourteen	integer	True	test
gate	violinist	False	test
biplane	aircraft	True	test
bishop	cardinal	False	test
produce	raisin	False	test
mango	tree	True	test
parachute	equipment	True	test
trait	competitiveness	False	test
bitterness	feeling	True	test
etching	discipline	False	test
bird	penguin	False	test
invertebrate	soprano	False	test
institution	seminary	False	test
rat	mammal	True	test
preamble	meal	False	test
garment	lingerie	False	test
size	magnitude	True	test
organization	militia	False	test
hen	bird	True	test
murderer	eleven	False	test
indemnity	security	True	test
olive	fruit	True	test
wife	coupe	False	test
manual	servant	False	test
worker	pilot	False	test
saying	machine	False	test
heroism	melanoma	False	test
turkey	animal	True	test
pianist	entertainer	True	test
hymn	song	True	test
turbine	cold	False	test
twelve	integer	True	test
vocalist	performer	True	test
checklist	list	True	test
crocodile	animal	True	test
professorship	misfortune	False	test
tumor	melanoma	False	test
seabird	bird	True	test
information	corporation	False	test
text	illustration	False	test
telegraph	apparatus	True	test
primacy	standing	True	test
soprano	entertainer	True	test
range	magnitude	True	test
liqueur	ten	False	test
castle	building	True	test
graveyard	transaction	False	test
endurance	reindeer	False	test
hostess	host	True	test
treatment	people	False	test
etching	art	True	test
palace	dwelling	True	test
cat	mammal	True	test
dwelling	chateau	False	test
henchman	criminal	True	test
insect	drone	False	test
ore	clown	False	test
deer	mammal	True	test
airplane	bomber	False	test
kettle	utensil	True	test
beech	tree	True	test
counterattack	attack	True	test
sport	badminton	False	test
whiskey	drug	True	test
gown	clothing	True	test
bird	chick	False	test
vehicle	tsunami	False	test
skier	athlete	True	test
crystal	ice	False	test
anatomy	discipline	True	test
wrath	science	False	test
sunshine	phenomenon	True	test
iv	digit	True	test
water	seawater	False	test
algebra	athlete	False	test
computer	catastrophe	False	test
tomorrow	day	True	test
wheat	pain	False	test
glaucoma	disease	True	test
librarian	adult	True	test
oat	cereal	True	test
shower	fixture	True	test
housing	supper	False	test
seafood	herring	False	test
comic	entertainer	True	test
businessman	tycoon	False	test
magnitude	beverage	False	test
consumer	drinker	False	test
warbler	entertainer	True	test
animal	immigration	False	test
feeling	longing	False	test
girlfriend	woman	True	test
spoon	container	True	test
insomnia	disorder	True	test
parent	daddy	False	test
integer	fish	False	test
clothing	tie	False	test
anniversary	lingerie	False	test
pesticide	insecticide	False	test
science	decree	False	test
mammal	enzyme	False	test
feeling	doctrine	False	test
bridesmaid	woman	True	test
panda	mammal	True	test
radiotherapy	care	True	test
organist	enzymology	False	test
answer	statement	True	test
velocity	sociology	False	test
lunch	meal	True	test
linguistics	science	True	test
tongue	organ	True	test
tumour	luncheon	False	test
thunderstorm	storm	True	test
house	serviceman	False	test
deanery	dwelling	True	test
seafood	worker	False	test
bread	toast	False	test
feeling	terror	False	test
fruit	melon	False	test
swimmer	athlete	True	test
waiter	employee	True	test
bassist	entertainer	True	test
clothing	kilt	False	test
era	perseverance	False	test
woodpecker	animal	True	test
agony	feeling	True	test
prosecutor	magnitude	False	test
publication	manual	False	test
ecstasy	emotion	True	test
relative	ore	False	test
studio	workplace	True	test
suitcase	container	True	test
moratorium	pause	True	test
vial	commodity	False	test
officer	daughter	False	test
reliability	trait	True	test
descendent	relative	True	test
progenitor	dad	False	test
spear	weapon	True	test
resentment	employee	False	test
liquid	pet	False	test
container	room	False	test
resignation	feeling	True	test
mammal	mankind	False	test
jeweller	maker	True	test
science	neurology	False	test
dermatitis	tumor	False	test
cat	drone	False	test
saying	motto	False	test
swap	transaction	True	test
autobiography	feeling	False	test
reformer	crime	False	test
spaghetti	pasta	True	test
windfall	fruit	True	test
barrier	fender	False	test
catastrophe	misfortune	True	test
veil	garment	True	test
container	tip	False	test
term	word	True	test
discipline	geometry	False	test
site	reptile	False	test
vegetable	artiste	False	test
hamster	rodent	True	test
fisherman	worker	True	test
zeal	feeling	True	test
slogan	saying	True	test
diabetes	disease	True	test
bead	performer	False	test
contest	vertebrate	False	test
lingerie	payer	False	test
paddle	stick	True	test
bird	freeway	False	test
worm	invertebrate	True	test
child	sherry	False	test
sunlight	statement	False	test
aircraft	biplane	False	test
rugby	game	True	test
benzene	chemical	True	test
farmhouse	house	True	test
nickname	name	True	test
information	waitress	False	test
linguist	scientist	True	test
fluid	record	False	test
asp	vertebrate	True	test
lizard	entertainer	False	test
cardinal	leader	True	test
message	asylum	False	test
metro	railway	True	test
vertebrate	victim	False	test
thrill	energy	False	test
treatment	alcohol	False	test
cleaning	animal	False	test
game	reelection	False	test
aircrew	crew	True	test
physiology	science	True	test
integer	eleven	False	test
workplace	studio	False	test
discipline	geology	False	test
contestant	building	False	test
owl	vertebrate	True	test
gunboat	boat	True	test
housing	criminal	False	test
playlist	information	True	test
mother	food	False	test
beverage	beer	False	test
liqueur	alcohol	True	test
worker	editor	False	test
trait	road	False	test
athlete	cricketer	False	test
dispenser	container	True	test
salesman	ache	False	test
herring	seafood	True	test
motorcycle	karaoke	False	test
physician	shelter	False	test
illness	tumor	False	test
initiation	ceremony	True	test
attack	animal	False	test
room	sauna	False	test
animal	psychotherapy	False	test
drug	anaesthetic	False	test
dramatist	writer	True	test
penis	color	False	test
fluid	cider	False	test
text	invitation	False	test
crew	aircrew	False	test
recovery	improvement	True	test
memorandum	racing	False	test
status	baronetcy	False	test
mischief	hydrocarbon	False	test
infusion	animal	False	test
memo	record	True	test
comment	statement	True	test
mammal	machine	False	test
criminology	sherry	False	test
motorway	road	True	test
science	math	False	test
bin	mail	False	test
fluid	whiskey	False	test
longing	feeling	True	test
chick	bird	True	test
pocket	container	True	test
dart	motorway	False	test
remorse	water	False	test
seabird	penguin	False	test
thunderstorm	shower	False	test
molecule	monoclonal	False	test
dioxin	hydrocarbon	True	test
furniture	desk	False	test
electrolyte	solution	True	test
physician	adult	True	test
meeting	convention	False	test
benzene	tent	False	test
beverage	fluid	True	test
bulldog	dog	True	test
yesterday	day	True	test
molecule	vehicle	False	test
psychiatry	science	True	test
pharmacology	science	True	test
pharmacology	man	False	test
handset	phenomenon	False	test
gent	adult	True	test
lactose	chemical	True	test
vole	animal	True	test
ox	animal	True	test
cannon	artillery	True	test
feeling	surprise	False	test
cellulose	mineral	False	test
swimming	motel	False	test
sedan	car	True	test
shortcut	feeling	False	test
polymerase	chemical	True	test
murderer	competitiveness	False	test
secretariat	carbon	False	test
thoroughfare	road	True	test
liquid	sherry	False	test
lemon	humanist	False	test
black	color	True	test
osteoarthritis	illness	True	test
underwear	clothing	True	test
anger	lizard	False	test
vole	vertebrate	True	test
overpayment	payment	True	test
agony	anaesthetist	False	test
benzene	hydrocarbon	True	test
immunology	investment	False	test
discipline	ceremony	False	test
instrument	gauge	False	test
cabbage	aspirin	False	test
ale	alcohol	True	test
hare	fillet	False	test
payment	hostess	False	test
stagecoach	vehicle	True	test
sweater	commodity	True	test
liquid	beer	False	test
weapon	instrument	True	test
feeling	desire	False	test
pontoon	boat	True	test
vicar	bottle	False	test
skin	covering	True	test
magistrate	official	True	test
sport	equipment	False	test
condom	contraceptive	True	test
temperament	aristocrat	False	test
brook	stream	True	test
cycling	sport	True	test
counterattack	seafood	False	test
vehicle	invertebrate	False	test
grandmother	relative	True	test
barrier	gate	False	test
radar	instrument	True	test
stocking	commodity	True	test
communicator	writer	False	test
bourgeoisie	association	False	test
antibiotic	penicillin	False	test
optimism	feeling	True	test
dwelling	conversion	False	test
sauna	room	True	test
animal	feeder	False	test
puppy	performer	False	test
drinker	consumer	True	test
endurance	strength	True	test
fodder	worker	True	test
polarization	phenomenon	True	test
pesticide	girlfriend	False	test
bed	furniture	True	test
secretariat	organization	True	test
pickup	vehicle	True	test
music	monarch	False	test
council	organization	True	test
progenitor	father	False	test
petroleum	payment	False	test
coupe	vehicle	True	test
woodpecker	bird	True	test
kestrel	worker	False	test
preamble	section	True	test
medium	animal	False	test
chick	vertebrate	True	test
signal	walnut	False	test
chant	boss	False	test
cradle	furniture	True	test
internment	captivity	True	test
bestseller	publication	True	test
butterfly	animal	True	test
neuroscience	science	True	test
robbery	crime	True	test
vehicle	elm	False	test
mother	progenitor	True	test
employee	worker	True	test
vertebrate	vole	False	test
foundry	plant	True	test
vertebrate	conservatism	False	test
tenant	payer	True	test
dictionary	book	True	test
medication	drug	True	test
apprehension	skating	False	test
netball	vehicle	False	test
nematode	invertebrate	True	test
spaceship	vehicle	True	test
tower	aneurysm	False	test
illness	digit	False	test
empress	chemical	False	test
leader	statesman	False	test
reel	equipment	True	test
vertebrate	asp	False	test
pear	fruit	True	test
building	motel	False	test
baritone	entertainer	True	test
mailbox	container	True	test
inhabitant	islander	False	test
moth	insect	True	test
spoon	immigration	False	test
building	mosque	False	test
teaching	occupation	True	test
milk	beverage	True	test
molecule	locomotive	False	test
height	quarterback	False	test
postgraduate	water	False	test
editor	movie	False	test
fallacy	idea	True	test
facade	outpost	False	test
equipment	roofing	False	test
son	offspring	True	test
sweetness	sensation	True	test
motto	logo	False	test
pheasant	vertebrate	True	test
reptile	vertebrate	True	test
stepmother	ancestor	True	test
relief	kidnapping	False	test
tortoise	joint	False	test
hypnotherapy	therapy	True	test
safari	travel	True	test
sherry	beverage	True	test
tern	discipline	False	test
diplomat	ambassador	False	test
vertebrate	art	False	test
cannon	armament	True	test
monsoon	wind	True	test
filly	female	True	test
pennant	symbol	True	test
liquor	fluid	True	test
chancellor	basket	False	test
benzene	cottage	False	test
memo	note	True	test
writer	dramatist	False	test
psychoanalysis	treatment	True	test
ecstasy	sport	False	test
jewelry	decoration	True	test
visualisation	representation	True	test
bike	vehicle	True	test
windfall	bird	False	test
logic	crime	False	test
art	serpent	False	test
deafness	disability	True	test
velvet	fabric	True	test
condominium	dwelling	True	test
soccer	organization	False	test
lactose	molecule	True	test
shower	bee	False	test
area	cameraman	False	test
surprise	feeling	True	test
cardinal	bishop	True	test
ale	fluid	True	test
wader	science	False	test
thoroughfare	boulevard	False	test
migrant	traveler	True	test
gunboat	vehicle	True	test
equipment	reel	False	test
shareholder	investor	True	test
mother	relative	True	test
buggy	container	True	test
suit	commodity	True	test
explanation	biplane	False	test
seabird	vertebrate	True	test
bear	vertebrate	True	test
experiment	research	True	test
aneurysm	disorder	True	test
catcher	psoriasis	False	test
cancer	melanoma	False	test
highway	road	True	test
deanery	building	True	test
firm	publisher	False	test
representative	alderman	False	test
funeral	carnivore	False	test
ointment	drug	True	test
scientist	henchman	False	test
discipline	limb	False	test
bear	webcam	False	test
container	pouch	False	test
edge	boundary	True	test
dinghy	boat	True	test
artiste	entertainer	True	test
drift	economist	False	test
animal	kangaroo	False	test
shirt	clothing	True	test
mucosa	tissue	True	test
vertebrate	woodpecker	False	test
captivity	internment	False	test
idea	fender	False	test
beer	railway	False	test
pocket	vehicle	False	test
officer	serviceman	True	test
reimbursement	compensation	True	test
farmhouse	building	True	test
food	woman	False	test
beard	hair	True	test
pirate	adult	False	test
hair	beard	False	test
bird	hawk	False	test
maid	bench	False	test
falsehood	statement	True	test
daddy	parent	True	test
merchant	shopkeeper	False	test
coaching	occupation	True	test
equipment	camera	False	test
sprinter	athlete	True	test
singer	soprano	False	test
tuberculosis	disease	True	test
pc	machine	True	test
meal	supper	False	test
fright	emotion	True	test
sedan	vehicle	True	test
parent	relative	True	test
questionnaire	document	True	test
malaria	infection	True	test
terror	emotion	True	test
stallion	horse	True	test
sulphate	hair	False	test
animal	bug	False	test
chick	animal	True	test
scarf	garment	True	test
marker	bookmark	False	test
army	organization	True	test
celery	herb	True	test
conservatism	attitude	True	test
ant	invertebrate	True	test
disco	music	True	test
piper	performer	True	test
breeze	heroism	False	test
maggot	animal	True	test
antiquity	era	True	test
cataract	illness	True	test
breeze	physiology	False	test
alcohol	fluid	True	test
animal	snake	False	test
armament	cannon	False	test
barrier	psychotherapy	False	test
histogram	chart	True	test
skating	sport	True	test
tutor	teacher	True	test
liquid	jewelry	False	test
offspring	arithmetic	False	test
odour	sensation	True	test
bailiff	worker	True	test
monoclonal	protein	True	test
fear	suitcase	False	test
catcher	player	True	test
revolver	pistol	True	test
locomotive	vehicle	True	test
rabbit	vertebrate	True	test
objectivity	visualisation	False	test
physician	professional	True	test
goose	vertebrate	True	test
calf	worker	False	test
illness	document	False	test
bib	fabric	True	test
wife	beer	False	test
robin	vertebrate	True	test
snooker	game	True	test
tank	building	False	test
musket	gun	True	test
knuckle	joint	True	test
flea	invertebrate	True	test
pear	produce	True	test
boat	cost	False	test
swan	symbol	False	test
telecommunication	twenty	False	test
storm	overpayment	False	test
publication	bestseller	False	test
asp	snake	True	test
animal	reptile	False	test
boss	leader	True	test
woman	adult	True	test
bowling	game	True	test
economist	scientist	True	test
foundry	typhoon	False	test
cradle	airplane	False	test
music	concerto	False	test
odyssey	travel	True	test
psychotherapy	science	True	test
