word1	word2	label	fold
tetrapleura	genus	False	test
dorudzan	iran	False	test
sexcrime	eurythmics	False	test
plamondon	canada	False	test
nordstrand	norway	False	test
avenue	band	True	test
trade	handicraft	False	test
serle	lombardy	False	test
zwartemeer	netherlands	False	test
eriphus	beetle	False	test
grandval	switzerland	False	test
takahashi	japan	False	test
chomedey	canada	False	test
poienari	romania	False	test
purdue	university	True	test
convergence	minnesota	False	test
bustard	family	False	test
wras	album	False	test
denmark	danish	False	test
deed	action	False	test
schkopau	germany	False	test
isabelle	french	False	test
manom	france	False	test
acomayo	cusco	False	test
tumkur	india	False	test
rockglen	saskatchewan	False	test
crosshill	glasgow	False	test
teixeira	portugal	False	test
cdk6	gene	True	test
atakent	turkey	False	test
ganesha	shiva	False	test
hostway	chicago	False	test
milestones	organization	True	test
labradford	album	True	test
superset	subset	False	test
vocabularies	vocabulary	False	test
part	seat	False	test
ecstasy	song	True	test
scheid	village	True	test
pickwick	company	True	test
harwich	england	False	test
edison	film	True	test
zeila	somalia	False	test
hunan	changde	False	test
dunzweiler	waldmohr	False	test
rhacophorus	frog	False	test
cree	language	True	test
cats	pets	False	test
bamboo	bambuseae	False	test
salfords	surrey	False	test
schmalfeld	germany	False	test
aberdeenshire	scotland	False	test
condition	preservation	False	test
bosh	bournemouth	False	test
tuticorin	thoothukudi	False	test
felicia	genus	False	test
sharafabad	iran	False	test
epidemic	film	True	test
sandhoe	northumberland	False	test
brilliancy	brightness	True	test
port	haifa	False	test
murghab	tajikistan	False	test
alltwen	wales	False	test
afghanistan	pakistan	False	test
glory	t.i.	False	test
nittur	village	True	test
lulsley	village	True	test
strinda	norway	False	test
oetrange	luxembourg	False	test
weber	maxwell	False	test
hyattsville	maryland	False	test
patriarch	abraham	False	test
lime	fruit	True	test
seelbach	germany	False	test
sutlej	india	False	test
genshiken	manga	True	test
devan	tamil	False	test
vanities	mary	False	test
anda	pangasinan	False	test
desford	leicestershire	False	test
ponca	nebraska	False	test
liva	estonia	False	test
flateyri	westfjords	False	test
stela	stele	False	test
drago	vulture	False	test
england	surrey	False	test
hall	england	False	test
palora	ecuador	False	test
pentace	plant	False	test
enydra	genus	False	test
palayan	philippines	False	test
circumstances	failure	False	test
bacoor	cavite	False	test
gardner	city	True	test
contraction	word	True	test
architect	horta	False	test
aadhaaram	film	True	test
pteroplatus	beetle	False	test
talk	discussion	True	test
baierbach	germany	False	test
bugti	pakistan	False	test
stankonia	outkast	False	test
blackbeard	piracy	False	test
release	california	False	test
calla	album	True	test
decatur	texas	False	test
proceedings	trial	False	test
constellation	pegasus	False	test
album	girls	False	test
hydra	film	True	test
helix	band	True	test
prunus	plant	False	test
senedd	cardiff	False	test
kingisepp	russia	False	test
andkhoy	faryab	False	test
gonneville	manche	False	test
nagaur	india	False	test
rudston	village	True	test
broome	norfolk	False	test
kpdq	oregon	False	test
tangerine	citrus	False	test
chittagong	bangladesh	False	test
graben	switzerland	False	test
salamis	genus	False	test
cathay	company	True	test
sator	lizard	False	test
desaguadero	argentina	False	test
donya	album	True	test
slovenes	croats	False	test
kuhdasht	iran	False	test
ball	sole	False	test
boutilimit	mauritania	False	test
hydra	animal	False	test
duvalia	plant	False	test
nysted	denmark	False	test
yokohama	city	True	test
alfie	cher	False	test
triumph	australia	False	test
bomporto	italy	False	test
flubber	album	True	test
manas	bayburt	False	test
dalhousie	alberta	False	test
incomplete	album	True	test
island	maui	False	test
delirium	frisbee	True	test
cyclaspis	genus	False	test
honeysuckle	lonicera	False	test
senile	dementia	False	test
mccoy	english	False	test
rupaul	actor	False	test
alope	genus	False	test
christian	timothy	False	test
port	starboard	False	test
snyder	pennsylvania	False	test
monique	film	True	test
pistoia	lucca	False	test
squeeze	band	True	test
baliuag	philippines	False	test
vildanden	airline	True	test
bree	belgium	False	test
acanthaceae	family	False	test
craigia	plant	False	test
harvestmen	opiliones	False	test
montfort	village	True	test
perikaryon	neuron	False	test
rickettsia	genus	False	test
judiciary	authorities	False	test
deathstars	band	True	test
kolasib	india	False	test
manos	album	True	test
tritriva	madagascar	False	test
hakui	japan	False	test
culcheth	cheshire	False	test
sparganium	genus	False	test
europeans	england	False	test
goose	band	True	test
coyote	album	True	test
dilwyn	herefordshire	False	test
mineral	zircon	False	test
nikaho	japan	False	test
trees	artist	True	test
bohol	trinidad	False	test
drug	organisation	True	test
error	failure	True	test
france	savoy	False	test
island	aruba	False	test
porch	portico	False	test
rona	village	True	test
limburg	germany	False	test
basri	village	True	test
edenbridge	austria	False	test
ancestry	ancestor	False	test
clavia	synthesizer	False	test
egyptians	sudan	False	test
strength	courage	False	test
collinwood	ohio	False	test
arran	saskatchewan	False	test
lagrivea	squirrel	False	test
symmetric	symmetry	False	test
goudhurst	kent	False	test
paternity	film	True	test
petiville	france	False	test
ascent	magazine	True	test
neve	california	False	test
avatar	band	True	test
prophecy	oracle	False	test
gujjar	gurjar	False	test
phedi	nepal	False	test
richibucto	canada	False	test
dutch	english	False	test
spelter	zinc	True	test
stix	styx	False	test
desire	wish	False	test
fladbury	village	True	test
street	bowery	False	test
vadodara	gujarat	False	test
deym	iran	False	test
excalibur	book	True	test
lucifer	light	True	test
cnicht	mountain	True	test
piney	manitoba	False	test
marihuana	film	True	test
ozimek	poland	False	test
pejeng	bali	False	test
mineo	sicily	False	test
phantom	animation	False	test
aulad	film	True	test
erasistratus	physician	False	test
distance	leap	False	test
separation	sweden	False	test
nasielsk	poland	False	test
circle	company	False	test
stars	montreal	False	test
fife	city	True	test
cinemania	film	True	test
curve	spiral	False	test
fukui	japan	False	test
jalsaghar	film	True	test
gearbox	transmission	False	test
sarcophagidae	family	False	test
epistemologia	philosophy	False	test
pint	gill	False	test
sarah	female	False	test
renault	s.a.	True	test
loyalty	album	True	test
dissolution	novel	False	test
turin	bardonecchia	False	test
manek'enk	haush	False	test
industrialist	owen	False	test
malephora	plant	False	test
wmiq	talk	False	test
pablo	company	True	test
coin	guinea	False	test
ashfield	town	True	test
titanic	restaurant	True	test
cobourg	canada	False	test
flatbush	sitcom	False	test
esade	spain	False	test
rockville	connecticut	False	test
sangli	maharashtra	False	test
illy	company	True	test
jesolo	venice	False	test
pulse	london	False	test
shankill	place	True	test
momenabad	iran	False	test
keng	village	True	test
kiana	city	True	test
palauan	language	True	test
zadzim	poland	False	test
oaks	shropshire	False	test
harington	harrington	False	test
emperor	tokyo	False	test
austrheim	hordaland	False	test
forearm	ulna	False	test
proliferation	increase	True	test
escape	film	True	test
magra	italy	False	test
stag	deer	False	test
o'hara	writer	True	test
romeo	kannada	False	test
bourton	england	False	test
arganzuela	madrid	False	test
evenks	russia	False	test
wncx	ohio	False	test
raghunathpur	nepal	False	test
basel	capital	True	test
childhood	adolescence	False	test
creativity	magazine	True	test
morna	estonia	False	test
birmingham	chicago	False	test
separation	unification	False	test
vieru	romania	False	test
engi	village	True	test
amory	city	True	test
hierges	ardennes	False	test
manila	intramuros	False	test
scum	english	False	test
conisbrough	england	False	test
echinocereus	cactus	False	test
campeaux	france	False	test
merville	france	False	test
statement	solution	False	test
greenwich	england	False	test
train	bavaria	False	test
fortification	architecture	False	test
laptop	film	True	test
hucknall	nottinghamshire	False	test
tokushima	japan	False	test
alexandroupoli	greece	False	test
laeva	estonia	False	test
pachyrhachis	snake	False	test
trimenia	genus	False	test
yerevan	arabkir	False	test
jasminum	species	True	test
kigali	capital	True	test
myzeil	germany	False	test
graig	settlement	True	test
staw	poland	False	test
tapas	film	True	test
perekop	ukraine	False	test
makri	evros	False	test
broadhembury	devon	False	test
piccadilly	mayfair	False	test
chanteloup	manche	False	test
shildon	town	True	test
tabbouleh	bulgur	False	test
buniyaad	drama	False	test
scene	film	False	test
marianne	france	False	test
mesopotamia	babylon	False	test
helsingborg	scania	False	test
pahang	malaysia	False	test
institute	organization	True	test
gabon	libreville	False	test
inkaar	film	True	test
sambalpur	odisha	False	test
intelligence	intellect	False	test
girl	madonna	False	test
dalu	village	True	test
symbol	token	False	test
death	agent	True	test
tone	register	False	test
ortler	italy	False	test
tcpdf	library	False	test
bibirevo	russia	False	test
belur	karnataka	False	test
rijswijk	netherlands	False	test
wrva	virginia	False	test
lair	album	True	test
bharath	india	False	test
ocean	eloy	False	test
drewitz	germany	False	test
doros	genus	False	test
archambault	canada	False	test
ellie	english	False	test
moosy	river	True	test
volochysk	ukraine	False	test
orizaba	mexico	False	test
oropesa	spain	False	test
rambler	company	True	test
colette	journalist	False	test
commelinids	monocots	False	test
tallahassee	episode	True	test
meaning	undercurrent	False	test
racer	driver	True	test
remodeling	renovation	False	test
siquijor	philippines	False	test
jouy	yonne	False	test
ktrf	minnesota	False	test
malavalli	karnataka	False	test
botswana	english	False	test
beecher	england	False	test
tynedale	northumberland	False	test
leyte	island	True	test
traffic	birmingham	False	test
rattlesnake	florida	False	test
optomen	television	False	test
change	acceleration	False	test
pyramidellidae	family	False	test
culiacan	mexico	False	test
room	hall	False	test
missile	seeker	False	test
catron	city	True	test
news	reporting	False	test
photographer	johnson	False	test
hamilcoa	genus	False	test
clemens	writer	True	test
trematon	village	True	test
ollur	kerala	False	test
galeandra	genus	False	test
pristis	sawfish	False	test
cooter	pseudemys	False	test
rodeo	place	True	test
helling	germany	False	test
rosengarten	germany	False	test
vedeggio	river	True	test
hindus	country	True	test
hales	norfolk	False	test
drauffelt	luxembourg	False	test
bhuiyar	india	False	test
espadrille	shoe	True	test
town	hilo	False	test
armor	book	True	test
camel	album	True	test
dodge	plant	False	test
nguni	zulu	False	test
unconditional	film	True	test
sturry	village	True	test
mido	roma	False	test
balma	france	False	test
loiano	italy	False	test
lummen	belgium	False	test
logperch	percidae	False	test
horseheath	village	True	test
miracle	song	True	test
sompting	village	True	test
state	existence	False	test
buddhism	tantrism	False	test
tradus	auction	False	test
dungen	album	True	test
bush	organization	True	test
breakthrough	organization	True	test
insurer	insurance	False	test
hinxton	village	True	test
bishopbriggs	scotland	False	test
numbers	album	True	test
teens	adulthood	False	test
tangail	bangladesh	False	test
grindelia	plant	False	test
edinburg	maine	False	test
bactra	balkh	False	test
ramshir	iran	False	test
dark	agent	True	test
washburn	town	True	test
bignasco	ticino	False	test
jiangsu	wuxi	False	test
erinaceomorpha	erinaceidae	False	test
dance	party	True	test
pinchukartcentre	kiev	False	test
feature	invariant	False	test
xchange	film	True	test
valanginian	hauterivian	False	test
eibenstock	erzgebirgskreis	False	test
sarcococca	plant	False	test
lungwort	pulmonaria	False	test
minnesota	michigan	False	test
risnjak	croatia	False	test
huari	ancash	False	test
schimmel	estradasphere	False	test
berchem	belgium	False	test
phocas	constantinople	False	test
sappho	lesbian	True	test
palana	russia	False	test
gawthorpe	lancashire	False	test
lingdem	sikkim	False	test
sulfur	sulfide	False	test
aviodrome	netherlands	False	test
shotgun	microphone	False	test
dormitories	dormitory	False	test
sangtok	sikkim	False	test
january	jazz	False	test
omdurman	khartoum	False	test
ghost	gackt	False	test
manresa	california	False	test
qazvin	city	True	test
cunibert	bishop	False	test
jacobi	mathematician	True	test
settle	disclosure	False	test
elgin	canada	False	test
sobrevivir	album	True	test
allied	place	True	test
mekong	burma	False	test
cuacuauhtzin	lord	False	test
karani	village	True	test
hauconcourt	france	False	test
persicaria	polygonaceae	False	test
alpen	alps	False	test
kherson	ukraine	False	test
madhosh	film	True	test
bergen	germany	False	test
attitude	tolerance	False	test
kuolimo	lake	True	test
teardrops	song	True	test
cassidy	australia	False	test
pajusi	estonia	False	test
cuspidata	genus	False	test
glove	mitten	False	test
lobata	species	True	test
abidjan	city	True	test
springwater	ontario	False	test
achievement	attainment	False	test
westenfeld	germany	False	test
lahn	hesse	False	test
juniville	france	False	test
dagupan	philippines	False	test
chanterelle	species	False	test
nauru	micronesia	False	test
kakavand	iran	False	test
ogorzelec	poland	False	test
midford	somerset	False	test
asadli	iran	False	test
cantor	hazzan	False	test
colossae	phrygia	False	test
yanaon	yanam	False	test
cadorna	italy	False	test
alaria	genus	False	test
remark	comment	False	test
argen	germany	False	test
bardo	archbishop	False	test
kniveton	village	True	test
recurvebill	bird	False	test
family	ireland	False	test
yogurt	milk	False	test
kurupt	roscoe	False	test
zero	paperback	False	test
bandai	anime	False	test
lark	family	False	test
grownups	sitcom	False	test
nobiskrug	rendsburg	False	test
kishtwar	india	False	test
atari	pong	False	test
system	organization	True	test
walker	english	False	test
grillz	nelly	False	test
moniker	nickname	False	test
osterbach	hesse	False	test
vandalia	illinois	False	test
drawing	frame	False	test
samoan	polynesian	True	test
sluch	ukraine	False	test
p.s.	brooklyn	False	test
association	legion	False	test
pufferfish	fugu	False	test
microcastle	deerhunter	False	test
milo	sorghum	False	test
city	birmingham	False	test
pareronia	genus	False	test
pobjoy	company	True	test
ambadagatti	village	True	test
vorona	romania	False	test
bolognesi	peru	False	test
manonville	france	False	test
grenadier	france	False	test
diamond	lozenge	False	test
organisation	quango	False	test
casino	film	True	test
peacock	species	True	test
hwanghae	korea	False	test
mora	fabaceae	False	test
fejervarya	frog	False	test
rust	fungus	True	test
bormida	river	True	test
bartoli	jenifer	False	test
sapinuwa	city	True	test
papers	source	False	test
graffiti	gackt	False	test
seating	service	True	test
directorate	board	True	test
meister	person	True	test
priva	plant	False	test
swanscombe	kent	False	test
cogam	madrid	False	test
defiance	band	True	test
aire	river	True	test
ashfield	hamlet	True	test
ownership	community	False	test
tranquilidade	insurance	False	test
gibbons	canada	False	test
junket	milk	False	test
meskheti	georgia	False	test
foundation	relation	True	test
distance	elevation	False	test
resilience	album	True	test
hariharpur	india	False	test
prignitz	brandenburg	False	test
danaea	genus	False	test
pandaemonium	film	True	test
anna	princess	False	test
virus	device	False	test
gari	genus	False	test
cosmote	greece	False	test
reuti	bussnang	False	test
helen	female	False	test
ravenstein	germany	False	test
isthmus	newspaper	True	test
monument	city	True	test
wockhardt	mumbai	False	test
aceto	album	True	test
production	staging	False	test
corallicola	genus	False	test
langford	england	False	test
thambiluvil	village	True	test
salad	dish	True	test
yanou	heaven	False	test
persimmon	diospyros	False	test
rafsanjan	iran	False	test
tehran	iran	False	test
duluth	album	True	test
condoto	colombia	False	test
administration	body	True	test
procyon	star	False	test
radio	hindi	False	test
painter	impressionist	False	test
stadium	surface	False	test
demosthenes	statesman	True	test
disgrace	novel	False	test
thrypticus	genus	False	test
aorist	tense	True	test
maurienne	france	False	test
dent	village	True	test
d.p.o.	episode	True	test
mamoudzou	mayotte	False	test
grace	work	True	test
february	album	True	test
miami	film	True	test
infection	sepsis	False	test
vandal	person	True	test
portobello	london	False	test
education	teaching	False	test
uccle	brussels	False	test
kalidasu	telugu	False	test
broadside	newspaper	True	test
mainland	island	True	test
longden	shropshire	False	test
little	artist	True	test
temnothorax	genus	False	test
strathclyde	scotland	False	test
england	wales	False	test
sarak	iran	False	test
cowpen	england	False	test
sapotaceae	family	False	test
copepteryx	plotopteridae	False	test
headlam	village	True	test
summersville	missouri	False	test
idol	artist	True	test
faxi	waterfall	True	test
chatra	district	False	test
libertatea	ringier	False	test
bosham	village	True	test
member	formation	True	test
valparaiso	city	True	test
quick	area	True	test
beuren	esslingen	False	test
support	pier	False	test
natasha	model	False	test
governmental	state	False	test
gwehelog	village	True	test
fram	norway	False	test
pickerington	city	True	test
saltfleetby	village	True	test
lianzhou	guangdong	False	test
chapters	toronto	False	test
philips	eindhoven	False	test
maserati	modena	False	test
australian	animal	True	test
molsberg	germany	False	test
damascus	syria	False	test
leucostoma	genus	False	test
altdorf	bavaria	False	test
population	band	True	test
retro	company	True	test
nealcidion	beetle	False	test
majnu	film	True	test
variation	change	True	test
sindri	jharkhand	False	test
weta	genus	False	test
pennsylvania	colony	True	test
curtun	cortona	False	test
daiei	osaka	False	test
lauret	france	False	test
kemerkaya	turkey	False	test
coua	cuculidae	False	test
tylenchorhynchus	nematode	False	test
ottendorf	germany	False	test
charpentry	france	False	test
sandwell	england	False	test
naalai	film	True	test
blackrod	england	False	test
armani	milan	False	test
bertharius	abbot	False	test
seth	enos	False	test
valkeakoski	town	True	test
qahar	film	True	test
desire	yearning	False	test
robotech	japan	False	test
student	historian	False	test
perotis	buprestidae	False	test
sucre	ayacucho	False	test
capitol	company	True	test
termez	uzbekistan	False	test
emir	amir	False	test
crakehall	hambleton	False	test
tardes	creuse	False	test
brocklesby	lincolnshire	False	test
dependence	reliance	False	test
softwood	company	True	test
marmaris	turkey	False	test
gondar	portugal	False	test
true	human	True	test
teignbridge	devon	False	test
city	herat	False	test
paras	india	False	test
aldersey	cheshire	False	test
makaravank	armenia	False	test
luther	erfurt	False	test
stone	matrix	False	test
charaxes	nymphalidae	False	test
area	acreage	False	test
ahuacuotzingo	mexico	False	test
arang	film	True	test
locality	type	False	test
kakkattar	river	True	test
dichomeris	gelechiidae	False	test
thouet	river	True	test
castell	bavaria	False	test
laarne	belgium	False	test
kali	iran	False	test
tinkle	magazine	True	test
sneek	netherlands	False	test
ethos	magazine	True	test
fustat	egypt	False	test
carnival	carnaval	False	test
monarchy	kingdom	False	test
ictiobus	genus	False	test
rule	procedure	True	test
wenk	tennessee	False	test
courpignac	france	False	test
sennheiser	company	True	test
vibe	magazine	True	test
vilalba	spain	False	test
chavelot	vosges	False	test
padova	padua	False	test
handwara	kupwara	False	test
ichneumon	genus	False	test
germania	tacitus	False	test
jeff	london	False	test
yogi	person	True	test
yirrkala	australia	False	test
commerce	river	True	test
hourglass	clannad	False	test
mercey	eure	False	test
software	book	True	test
rummu	estonia	False	test
shape	california	False	test
kasauli	india	False	test
klingenstein	blaustein	False	test
gamera	film	True	test
rage	avenger	False	test
marcinelle	belgium	False	test
tapani	village	True	test
gendt	netherlands	False	test
airship	aerostat	True	test
cryptostylis	genus	False	test
railways	organisation	True	test
touch	song	True	test
modular	organization	True	test
saint-julien	france	False	test
creature	film	True	test
badley	village	True	test
pierrepont	aisne	False	test
weert	netherlands	False	test
navicella	genus	False	test
site	monument	False	test
wimpy	hamburger	False	test
germinal	novel	False	test
coprinopsis	genus	False	test
ialoveni	moldova	False	test
moulon	france	False	test
dave	uktv	False	test
billboard	male	False	test
pactolus	river	True	test
vindeln	sweden	False	test
magazine	manchester	False	test
angel	greek	False	test
federalist	organization	True	test
joffe	ioffe	False	test
devaki	krishna	False	test
telenav	company	True	test
kolari	finland	False	test
offense	offence	False	test
miserden	village	True	test
klmi	wyoming	False	test
yazdgerd	village	True	test
arms	ammunition	False	test
kugr	wyoming	False	test
hyas	genus	False	test
snyder	city	True	test
izeh	city	True	test
bishkek	kyrgyzstan	False	test
delta	film	True	test
channel	kolkata	False	test
genesis	magazine	True	test
segovia	spain	False	test
media	medium	False	test
rafflesia	genus	False	test
neelam	film	True	test
embase	database	True	test
alphas	syfy	False	test
huacaraje	bolivia	False	test
reina	village	True	test
ferdinand	person	True	test
yangtze	jiangsu	False	test
kirrberg	homburg	False	test
albantsi	bulgaria	False	test
xenophrys	amphibian	False	test
samoa	a'ana	False	test
shivaji	jijabai	False	test
deltaspis	beetle	False	test
aurora	pace	False	test
wplg	miami	False	test
angistorhinus	phytosaur	False	test
slovianoserbsk	ukraine	False	test
bartonella	genus	False	test
medmenham	village	True	test
gambia	africa	False	test
dominion	country	True	test
wattstown	village	True	test
lules	argentina	False	test
darwinia	steam	False	test
ghanzi	botswana	False	test
date	japan	False	test
erdenet	mongolia	False	test
byrds	album	True	test
raman	yala	False	test
stalemate	anastacia	False	test
hisor	tajikistan	False	test
reinstatement	condition	True	test
symfonia	band	True	test
genzyme	cambridge	False	test
argent	tincture	True	test
capitol	theatre	False	test
zegama	spain	False	test
cotonou	benin	False	test
aarhus	denmark	False	test
ventanilla	callao	False	test
luokan	town	True	test
saldus	latvia	False	test
stanislas	france	False	test
rega	poland	False	test
chesham	town	True	test
hexham	england	False	test
waterloo	illinois	False	test
mimino	film	True	test
tear	head	False	test
parnassia	plant	False	test
deal	town	True	test
gracillariidae	lepidoptera	False	test
mostyn	wales	False	test
chrysaethe	beetle	False	test
makhmur	iran	False	test
guran	village	True	test
slipknot	album	True	test
charlemagne	fastrada	False	test
lueders	texas	False	test
thrussington	village	True	test
cobb	baseball	False	test
kozina	slovenia	False	test
bairnsdale	victoria	False	test
amazonas	loreto	False	test
treuchtlingen	germany	False	test
dumptruck	boston	False	test
liberties	liberty	False	test
sahneh	iran	False	test
dalian	port	True	test
nara	ikoma	False	test
gatow	spandau	False	test
amandus	film	True	test
manassas	album	True	test
europa	jazz	False	test
element	ruthenium	False	test
lorenzi	brazil	False	test
porcellio	woodlouse	False	test
thamarai	lyricist	False	test
shadow	presence	True	test
potton	england	False	test
order	exorcist	False	test
lees	sediment	True	test
liliaceae	family	False	test
puch	motorcycle	False	test
barcs	hungary	False	test
leuven	town	True	test
netherton	peterborough	False	test
cyber	english	False	test
planner	designer	False	test
ganges	patna	False	test
caryophyllaceae	plant	False	test
cengkareng	jakarta	False	test
idlewild	album	True	test
dulmial	pakistan	False	test
qarshi	uzbekistan	False	test
waaf	boston	False	test
zawady	poland	False	test
acrobasis	genus	False	test
city	tijuana	False	test
distortion	green	False	test
boraginaceae	family	False	test
erice	sicily	False	test
vejle	denmark	False	test
ethiopia	country	True	test
oval	circle	False	test
fluminicola	genus	False	test
lukavec	croatia	False	test
aconcagua	film	True	test
kalocsa	hungary	False	test
boys	parlophone	False	test
ares	deimos	False	test
felidae	germany	False	test
element	oxygen	False	test
clockwork	isbn	False	test
muscat	oman	False	test
trees	organisation	True	test
kiskunhalas	hungary	False	test
runcorn	england	False	test
arcadia	female	False	test
trull	england	False	test
sankhya	statistics	False	test
cryptoblepharus	skink	False	test
derivative	word	True	test
dunscore	village	True	test
headhunter	dreamcast	False	test
jersey	grade	False	test
hayfield	england	False	test
auto	taxi	False	test
simba	mufasa	False	test
whitney	producer	True	test
brantford	canada	False	test
commentary	statement	True	test
lyne	denmark	False	test
electro	disco	False	test
chaliyar	kerala	False	test
chadlington	oxfordshire	False	test
julie	french	False	test
pastoral	book	True	test
kislovodsk	russia	False	test
cyborg	machine	True	test
1970s	1960s	False	test
bach	france	False	test
nomads	drama	False	test
dendrocousinsia	genus	False	test
saagar	film	True	test
calafat	romania	False	test
llanrumney	cardiff	False	test
herpetologist	zoologist	True	test
langenberg	velbert	False	test
batangas	lipa	False	test
boxberg	town	True	test
road	tabriz	False	test
penyagalera	mountain	True	test
babyshambles	band	True	test
pipe	drain	False	test
lobos	argentina	False	test
sahibabad	ghaziabad	False	test
hillman	city	True	test
achievement	record	False	test
reach	london	False	test
mladina	magazine	True	test
audio	video	False	test
llanidloes	wales	False	test
orbital	album	True	test
island	newfoundland	False	test
ranunculaceae	family	False	test
flers	france	False	test
taaqat	film	True	test
inmos	transputer	False	test
canal	spain	False	test
deansgrange	dublin	True	test
emmotum	genus	False	test
sadar	india	False	test
bagneux	france	False	test
pisagua	ship	True	test
rutherford	garfield	False	test
grayson	film	True	test
selle	france	False	test
vehicle	london	False	test
loimijoki	finland	False	test
tephrodornis	bird	False	test
dijon	france	False	test
night	michelangelo	False	test
zerene	genus	False	test
chadderton	england	False	test
reference	yearbook	False	test
wounded	film	True	test
ferret	animal	False	test
rodan	film	True	test
addams	venus	False	test
alme	river	True	test
white	lights	False	test
ryedale	england	False	test
dracopelta	ankylosauria	False	test
heeley	sheffield	False	test
suggestion	hint	False	test
wattlebird	honeyeater	False	test
pimlico	london	False	test
thendral	drama	False	test
seat	mountain	True	test
murs	male	False	test
djebel	france	False	test
mortar	cannon	True	test
sweden	norrbotten	False	test
city	bergen	False	test
watford	town	True	test
divisoria	manila	False	test
dada	hindi	False	test
legatum	organisation	True	test
brothers	english	False	test
ottenstein	germany	False	test
chouannerie	brittany	False	test
sverresborg	castle	True	test
ubari	awbari	False	test
mazabuka	zambia	False	test
zlin	aircraft	True	test
victoria	company	True	test
billington	bedfordshire	False	test
niederkorn	luxembourg	False	test
dancer	queen	False	test
pistia	araceae	False	test
inclination	desire	False	test
ocampo	mexico	False	test
liquid	medium	False	test
careca	napoli	False	test
statement	reply	False	test
qamsar	iran	False	test
wizard	stallion	False	test
phylocode	nomenclature	True	test
pinball	nintendo	False	test
anemia	genus	False	test
city	sheffield	False	test
graphisoft	software	False	test
mosquitoes	novel	False	test
meyaneh	iran	False	test
wing	england	False	test
honorine	novel	False	test
peugeot	mulhouse	False	test
cuphocarpus	plant	False	test
historical	history	False	test
chronicon	eusebius	False	test
cotton	album	True	test
lucy	book	True	test
wilbur	work	True	test
plastic	indonesia	False	test
missouri	u.s.a.	False	test
involvement	connection	True	test
ramin	album	True	test
karayakup	turkey	False	test
placenta	womb	False	test
discobolus	sculpture	True	test
ks-23	shotgun	True	test
hemsedal	buskerud	False	test
jezkazgan	kazakhstan	False	test
qahreman	village	True	test
theodore	feodor	False	test
turrisipho	buccinidae	False	test
lilies	drama	False	test
flex	film	True	test
monrovia	city	True	test
care	nursing	False	test
glanegg	austria	False	test
dextrose	glucose	False	test
filipinos	place	True	test
zahedan	iran	False	test
cinelatino	mexico	False	test
storm	madagascar	False	test
lucky	telugu	False	test
friendship	maryland	False	test
ashland	kentucky	False	test
sevilla	bohol	False	test
critic	editor	False	test
kartavya	film	True	test
instance	occurrence	True	test
koshkuiyeh	iran	False	test
urayasu	japan	False	test
estuaries	estuary	False	test
pine	pinaceae	False	test
mutual	organisation	True	test
anuraag	hindi	False	test
margate	england	False	test
ranchi	india	False	test
burtonwood	england	False	test
kbgo	oldies	False	test
wolverton	england	False	test
calomyscus	species	True	test
samedan	switzerland	False	test
state	yunnan	False	test
lisa	film	True	test
petasites	genus	False	test
miyako	japan	False	test
ursberg	germany	False	test
crudwell	village	True	test
shakira	colombia	False	test
konstantinovka	settlement	True	test
baia	village	True	test
zanjeer	hindi	False	test
beverly	maryland	False	test
vibrio	bacteria	False	test
tekken	japan	False	test
waunfawr	wales	False	test
testimony	witness	False	test
diagonale	graz	False	test
green	site	True	test
elephant	london	False	test
bizarro	superman	False	test
jonava	lithuania	False	test
west	agent	True	test
fehmarn	germany	False	test
elster	wittenberg	False	test
torridge	devon	False	test
dordogne	river	True	test
ruda	italy	False	test
pitiquito	sonora	False	test
carrousel	carousel	False	test
tipaimukh	manipur	False	test
sendenhorst	germany	False	test
tananarive	antananarivo	False	test
meralco	pasig	False	test
quernmore	village	True	test
opening	hole	False	test
topeka	illinois	False	test
coraopolis	pennsylvania	False	test
sebei	syria	False	test
lamberville	france	False	test
solesmes	france	False	test
sarrebourg	france	False	test
city	apeldoorn	False	test
gussainville	france	False	test
barzanun	iran	False	test
sadeqabad	iran	False	test
stark	work	True	test
iguig	cagayan	False	test
keeneland	kentucky	False	test
mijdrecht	netherlands	False	test
krems	austria	False	test
moho	peru	False	test
kirundo	burundi	False	test
leith	edinburgh	False	test
live	california	False	test
exploration	expedition	True	test
croatia	country	True	test
bream	sparidae	False	test
prislop	romania	False	test
nurin	iran	False	test
brill	buckinghamshire	False	test
house	porch	False	test
creuse	river	True	test
telfort	company	True	test
fujinomiya	japan	False	test
gopinathpur	india	False	test
penzlin	germany	False	test
vaquita	porpoise	False	test
gertrud	novel	False	test
dissent	disagreement	True	test
gangnam	seoul	False	test
conversation	exchange	False	test
urbino	marche	False	test
fields	england	False	test
pink	color	True	test
thrive	company	True	test
nola	italy	False	test
monmouth	wales	False	test
rodgau	germany	False	test
kainan	japan	False	test
ichikawa	japan	False	test
talisay	batangas	False	test
nunspeet	netherlands	False	test
enter	station	False	test
montrose	canada	False	test
scheibbs	austria	False	test
dehradun	uttarakhand	False	test
vaiko	politician	False	test
fabric	textile	False	test
kedvesem	byealex	False	test
aarakshan	hindi	False	test
chusovoy	russia	False	test
vacuum	organization	True	test
tempus	paperback	False	test
interview	magazine	True	test
charactor	character	False	test
turin	orbassano	False	test
lorne	victoria	False	test
lyantonde	uganda	False	test
spinkhill	derbyshire	False	test
