word1	word2	label	fold
car	base	False	test
corn	beans	False	test
fork	malnutrition	False	test
grapefruit	sheriff	False	test
vest	pullover	False	test
frigate	ambulance	False	test
axe	motivation	False	test
stove	toaster	False	test
bus	headlight	False	test
cloak	clothes	True	test
onion	lilac	False	test
spear	site	False	test
coyote	titanium	False	test
library	office	False	test
parsley	onion	False	test
revolver	fed	False	test
hat	beret	False	test
cannon	bomb	False	test
restaurant	word	False	test
bottle	footpath	False	test
dresser	bed	False	test
revolver	charge	False	test
rabbit	vest	False	test
revolver	metal	False	test
woodpecker	port	False	test
lizard	scale	False	test
salmon	mackerel	False	test
acacia	connexion	False	test
poplar	naff	False	test
pub	inside	False	test
elephant	ear	False	test
apple	strawberry	False	test
fork	closeup	False	test
catfish	fishbone	False	test
screwdriver	tweezers	False	test
carrot	beans	False	test
radio	journal	False	test
fridge	device	True	test
scooter	front	False	test
owl	head	False	test
jet	window	False	test
spoon	lock-up	False	test
yacht	battleship	False	test
pheasant	Druid	False	test
motorcycle	margin	False	test
mackerel	example	False	test
hospital	maternity	False	test
television	speaker	False	test
grape	reef	False	test
gun	approval	False	test
fox	UFO	False	test
broccoli	toxicity	False	test
carp	falling	False	test
axe	half-back	False	test
musket	grenade	False	test
bear	paw	False	test
mug	churchyard	False	test
jacket	apron	False	test
whale	comfort	False	test
cathedral	warehouse	False	test
tanker	hull	False	test
horse	whale	False	test
shovel	saw	False	test
beet	celery	False	test
horse	bureaucracy	False	test
potato	produce	True	test
mug	point	False	test
cow	payroll	False	test
villa	housing	True	test
radio	icing	False	test
donkey	read	False	test
onion	broccoli	False	test
dresser	clothing	False	test
goose	Caesar	False	test
knife	foreboding	False	test
spear	celebration	False	test
whale	chordate	True	test
turnip	clarity	False	test
tuna	bone	False	test
coat	pub	False	test
motorcycle	tank	False	test
crow	swan	False	test
rabbit	squirrel	False	test
dishwasher	cluster	False	test
glider	fighter	False	test
saw	screwdriver	False	test
fox	scoter	False	test
dolphin	carp	False	test
hatchet	saturation	False	test
cranberry	cherry	False	test
freezer	moniker	False	test
van	finish	False	test
penguin	robin	False	test
frog	argument	False	test
grasshopper	dissatisfaction	False	test
goose	ad-hoc	False	test
helicopter	paste	False	test
cod	skin	False	test
beaver	pig	False	test
table	tableware	False	test
gun	barrel	False	test
stereo	recorder	False	test
dishwasher	stereo	False	test
cannon	arm	True	test
fox	tooth	False	test
freezer	front	False	test
bear	horse	False	test
sparrow	curvature	False	test
turtle	neck	False	test
vest	jacket	False	test
grenade	implement	True	test
spade	metal	False	test
bear	drama	False	test
battleship	camel	False	test
trout	background-color	False	test
shirt	backpacking	False	test
corn	produce	True	test
potato	cauliflower	False	test
pistol	muzzle	False	test
pub	construction	True	test
trumpet	grave	False	test
scarf	fabric	False	test
catfish	cod	False	test
spinach	broccoli	False	test
turtle	aim	False	test
lizard	turtle	False	test
glove	apron	False	test
dress	lace	False	test
box	drawer	False	test
goldfish	mapping	False	test
pigeon	cornerstone	False	test
restaurant	sponsorship	False	test
woodpecker	chordate	True	test
hospital	site	True	test
mug	location	False	test
cranberry	venue	False	test
dishwasher	opportunity	False	test
shirt	underpants	False	test
robin	professorship	False	test
mug	video	False	test
stereo	idea	False	test
pheasant	samurai	False	test
ambulance	wheel	False	test
cauliflower	accumulation	False	test
bomber	piece	False	test
dove	penalty	False	test
elm	message	False	test
beetle	antenna	False	test
hornet	analogue	False	test
cat	rabbit	False	test
ferry	trench	False	test
spoon	pugilist	False	test
gun	overwork	False	test
cucumber	radish	False	test
bed	bookcase	False	test
chair	leg	False	test
battleship	bow	False	test
apple	polythene	False	test
poplar	poundage	False	test
pigeon	cargo	False	test
chisel	bark	False	test
freezer	directory	False	test
axe	steel	False	test
acacia	cover	False	test
cranberry	apricot	False	test
lettuce	barn	False	test
train	elevation	False	test
frigate	bow	False	test
goldfish	salmon	False	test
jacket	clothes	True	test
beaver	lion	False	test
parsley	turnip	False	test
bag	luggage	True	test
peach	organiser	False	test
gun	baby	False	test
wardrobe	appreciation	False	test
oak	cedar	False	test
box	school	False	test
cannon	metal	False	test
hatchet	spade	False	test
cockroach	exoskeleton	False	test
robe	funder	False	test
grenade	pin	False	test
sword	rebate	False	test
rat	progress	False	test
beaver	coffee-table	False	test
sheep	gorilla	False	test
hatchet	public	False	test
spear	missile	False	test
car	string	False	test
corkscrew	bison	False	test
beaver	bull	False	test
plum	communist	False	test
alligator	lizard	False	test
sheep	dad	False	test
horse	thank	False	test
gorilla	fin	False	test
sheep	ruminant	True	test
turtle	lizard	False	test
spear	pistol	False	test
sword	predicate	False	test
coat	hopelessness	False	test
knife	shovel	False	test
cat	cow	False	test
shirt	parkway	False	test
hornet	burner	False	test
lizard	treatment	False	test
van	vehicle	True	test
apple	lime	False	test
robe	rhythm	False	test
cannon	pageant	False	test
pub	textbook	False	test
cedar	bathroom	False	test
cod	head	False	test
cathedral	stone	False	test
rabbit	herbivore	True	test
deer	viewer	False	test
coat	connection	False	test
cottage	color	False	test
van	reservoir	False	test
beaver	ear	False	test
dress	purchasing	False	test
shirt	fleece	False	test
villa	cartridge	False	test
dagger	handle	False	test
lemon	pb	False	test
rat	shire	False	test
cod	dolphin	False	test
library	villa	False	test
plum	law	False	test
piano	guitar	False	test
garlic	Isabella	False	test
ferry	concept	False	test
birch	catkin	False	test
poplar	trunk	False	test
tanker	anchor	False	test
cello	drum	False	test
hospital	chapel	False	test
bomber	broadband	False	test
library	variation	False	test
rabbit	eye	False	test
bull	replica	False	test
bear	traitor	False	test
grape	pathway	False	test
glove	onscreen	False	test
spinach	stem	False	test
phone	philosophy	False	test
scooter	colour	False	test
sieve	od	False	test
pub	format	False	test
truck	bomber	False	test
coyote	wolf	False	test
giraffe	horse	False	test
rifle	ventricle	False	test
cathedral	presbytery	False	test
sword	blade	False	test
giraffe	elearning	False	test
celery	food	True	test
library	afternoon	False	test
bear	cat	False	test
toaster	dishwasher	False	test
beet	down	False	test
rabbit	head	False	test
villa	format	False	test
spoon	corkscrew	False	test
fighter	advertiser	False	test
sweater	confine	False	test
vest	detail	False	test
train	S	False	test
frigate	ship	True	test
guitar	horn	False	test
jar	outside	False	test
jet	top	False	test
jacket	fabric	False	test
sieve	enhancement	False	test
apricot	hypermarket	False	test
shirt	destiny	False	test
hawk	crow	False	test
cannon	freezer	False	test
hawk	plume	False	test
bear	complaint	False	test
musket	wood	False	test
strawberry	produce	True	test
goose	lord	False	test
turtle	pet	True	test
pistol	artifact	True	test
guitar	wound	False	test
squirrel	nose	False	test
sheep	harrier	False	test
bottle	label	False	test
gun	equator	False	test
tanker	raft	False	test
grape	shoe	False	test
bomber	mouth	False	test
jacket	button	False	test
turnip	still-life	False	test
yacht	fighter	False	test
alligator	st	False	test
beaver	whale	False	test
cat	cricketer	False	test
falcon	claw	False	test
crow	sparrow	False	test
bomb	sword	False	test
van	glider	False	test
oven	trust	False	test
garlic	potato	False	test
bookcase	table	False	test
rake	utensil	True	test
trout	animal	True	test
hornet	arthropod	True	test
spear	disease	False	test
saxophone	tense	False	test
elm	plague	False	test
trumpet	key	False	test
tanker	ambulance	False	test
coat	dress	False	test
dagger	revolver	False	test
vulture	hawk	False	test
spear	vacuum	False	test
robe	trousers	False	test
musket	muzzle	False	test
ambulance	caregiver	False	test
pig	skin	False	test
beaver	rodent	True	test
musket	handle	False	test
cow	head	False	test
donkey	ear	False	test
cedar	minesweeper	False	test
bomber	back	False	test
jar	tumbler	False	test
bull	coyote	False	test
sweater	commemoration	False	test
truck	windshield	False	test
dress	scraper	False	test
dolphin	pig	False	test
cottage	kitchen	False	test
wrench	boy	False	test
cannon	courtyard	False	test
catfish	crew	False	test
coyote	rabbit	False	test
celery	carrot	False	test
glider	choice	False	test
dagger	rapper	False	test
cottage	framework	False	test
sword	slowdown	False	test
shovel	screwdriver	False	test
ferry	captain	False	test
lemon	produce	True	test
eagle	swan	False	test
jar	reply	False	test
ambulance	dump	False	test
pheasant	woodpecker	False	test
scarf	lego	False	test
grenade	bomb	False	test
truck	radio	False	test
tiger	homeland	False	test
saxophone	guarantee	False	test
bus	belt	False	test
car	artefact	True	test
frigate	induction	False	test
saw	tooth	False	test
grape	fruit	True	test
bear	snout	False	test
cat	method	False	test
elm	wood	False	test
deer	reductase	False	test
bomber	artifact	True	test
cathedral	pub	False	test
helicopter	windshield	False	test
bed	dresser	False	test
tuna	overlay	False	test
table	drawers	False	test
coyote	sheep	False	test
ambulance	moped	False	test
garlic	parable	False	test
falcon	beak	False	test
saw	Faust	False	test
dress	bra	False	test
whale	schizophrenia	False	test
donkey	workout	False	test
bowl	dishware	True	test
van	pasture	False	test
banana	panelist	False	test
swan	compromise	False	test
trumpet	poverty	False	test
beaver	vertebrate	True	test
jet	NHS	False	test
tiger	muzzle	False	test
sword	sheath	False	test
poplar	gene	False	test
cat	pitch	False	test
desk	leave	False	test
cottage	furniture	False	test
squirrel	deduction	False	test
dishwasher	discrimination	False	test
freezer	supply	False	test
van	headlight	False	test
fighter	van	False	test
castle	furniture	False	test
frigate	gun	False	test
car	goody	False	test
poplar	cedar	False	test
dishwasher	commodity	True	test
bottle	malaria	False	test
coyote	nose	False	test
bus	radiation	False	test
apple	trough	False	test
cannon	shell	False	test
jar	coffee	False	test
bed	peninsula	False	test
jet	front	False	test
tiger	beaver	False	test
hat	headdress	True	test
pub	vicinity	False	test
pub	newsletter	False	test
vulture	woodpecker	False	test
wardrobe	lead	False	test
glider	secretariat	False	test
yacht	wellbeing	False	test
battleship	superfluid	False	test
falcon	foot	False	test
corkscrew	iron	False	test
jacket	justice	False	test
carrot	end	False	test
grasshopper	ant	False	test
peach	lemon	False	test
bull	chordate	True	test
turtle	reptile	True	test
radish	leaf	False	test
cypress	wineglass	False	test
gorilla	foot	False	test
pheasant	head	False	test
radio	ye	False	test
ambulance	odor	False	test
box	smoke	False	test
television	future	False	test
hat	instrumentation	False	test
hawk	foot	False	test
stereo	device	True	test
desk	couch	False	test
fighter	gas	False	test
vulture	raptor	True	test
cottage	lodging	True	test
pineapple	core	False	test
car	bicycle	False	test
robe	adsimilis	False	test
hawk	crate	False	test
potato	carbohydrate	False	test
sheep	brutality	False	test
stove	top	False	test
owl	falcon	False	test
dagger	railway	False	test
wasp	bsc	False	test
glove	bite	False	test
stereo	record	False	test
lettuce	produce	True	test
spade	rescuer	False	test
potato	Englishman	False	test
scooter	weaponry	False	test
dress	trousers	False	test
cannon	t	False	test
whale	transit	False	test
ferry	rime	False	test
garlic	onion	False	test
scooter	handlebar	False	test
cow	linkage	False	test
dress	tambon	False	test
horse	mane	False	test
gun	musket	False	test
dishwasher	steel	False	test
bomb	shotgun	False	test
sieve	escalation	False	test
moth	butterfly	False	test
fighter	seat	False	test
motorcycle	meadow	False	test
fighter	missile	False	test
spear	edge	False	test
dolphin	invoice	False	test
corkscrew	high-intensity	False	test
fox	Urdu	False	test
deer	ear	False	test
dishwasher	silverware	False	test
gorilla	hand	False	test
corkscrew	pursuer	False	test
sparrow	zeal	False	test
washer	revolt	False	test
corkscrew	xi	False	test
revolver	parallel	False	test
table	cover	False	test
van	diesel	False	test
coyote	carnivore	True	test
pineapple	guitarist	False	test
bed	promoter	False	test
spoon	risk	False	test
penguin	plume	False	test
apricot	self-harm	False	test
pine	cedar	False	test
goose	metric	False	test
truck	counterpart	False	test
rabbit	kit	False	test
scarf	apron	False	test
spoon	pantheism	False	test
herring	vertebrate	True	test
grape	grapefruit	False	test
eagle	head	False	test
bear	head	False	test
grape	timeframe	False	test
guitar	abductor	False	test
celery	brunt	False	test
rifle	implement	True	test
woodpecker	rump	False	test
beet	produce	True	test
cow	beef	False	test
fox	bull	False	test
whale	herring	False	test
penguin	adversity	False	test
hat	crosse	False	test
rake	adam	False	test
hammer	kda	False	test
swan	duck	False	test
flute	silver	False	test
cottage	pill	False	test
helicopter	nationality	False	test
cathedral	altar	False	test
grape	Xmas	False	test
scooter	faith	False	test
piano	macrophage	False	test
fox	tail	False	test
squirrel	head	False	test
ferry	fatality	False	test
screwdriver	nutcracker	False	test
yacht	ambulance	False	test
potato	beet	False	test
deer	tail	False	test
falcon	dove	False	test
carrot	world-view	False	test
banana	coconut	False	test
birch	acacia	False	test
cathedral	rescue	False	test
whale	mammal	True	test
battleship	porthole	False	test
villa	fireplace	False	test
swan	plywood	False	test
bull	hospice	False	test
herring	Londoner	False	test
coconut	banana	False	test
couch	bed	False	test
frigate	desire	False	test
dolphin	modification	False	test
lettuce	carrot	False	test
spade	prey	False	test
bag	purse	False	test
sieve	tester	False	test
knife	point	False	test
gun	projectile	False	test
beetle	room	False	test
frigate	car	False	test
jet	justice	False	test
piano	saxophone	False	test
catfish	animal	True	test
dishwasher	television	False	test
tanker	frame	False	test
trout	creature	True	test
ambulance	windscreen	False	test
chisel	licensing	False	test
flute	suggestion	False	test
cello	object	True	test
scooter	gear	False	test
shovel	bannister	False	test
falcon	sparrow	False	test
grasshopper	bug	True	test
trout	colleague	False	test
horse	orderly	False	test
box	hormone	False	test
lizard	injury	False	test
butterfly	crime	False	test
turtle	renewal	False	test
villa	wood	False	test
wardrobe	viazul	False	test
mug	pottery	False	test
oven	supply	False	test
strawberry	fruit	True	test
cloak	goodwill	False	test
pig	hoof	False	test
robe	pant	False	test
pub	chest	False	test
beaver	beast	True	test
strawberry	tranquillity	False	test
goat	nose	False	test
wardrobe	neutrality	False	test
cabbage	broccoli	False	test
banana	strategy	False	test
scarf	nickname	False	test
giraffe	grant	False	test
truck	brevet	False	test
motorcycle	assault	False	test
beaver	tail	False	test
cloak	stocking	False	test
guitar	location	False	test
peach	food	True	test
apple	fruit	True	test
sheep	suit	False	test
bull	cow	False	test
coconut	mango	False	test
cloak	emcdonald	False	test
rabbit	ear	False	test
stereo	turntable	False	test
mackerel	scale	False	test
moth	youth	False	test
corn	ear	False	test
lion	Thank	False	test
cannon	spear	False	test
owl	swan	False	test
jacket	sock	False	test
sparrow	goose	False	test
dress	tabharfar	False	test
washer	specie	False	test
fox	elegance	False	test
cedar	birch	False	test
grenade	metal	False	test
dagger	artifact	True	test
elephant	tail	False	test
cranberry	repair	False	test
cat	panther	False	test
cauliflower	parsley	False	test
bomber	finance	False	test
dove	swan	False	test
bull	hustings	False	test
apple	Goth	False	test
hat	cloak	False	test
freezer	engine	False	test
car	behalf	False	test
fighter	rocket	False	test
ant	moth	False	test
horse	tiger	False	test
chisel	rake	False	test
sofa	artifact	True	test
lemon	coconut	False	test
coyote	modeller	False	test
grenade	prostitute	False	test
van	vitality	False	test
spade	reservoir	False	test
saw	mw	False	test
cauliflower	che	False	test
turnip	spinach	False	test
lemon	juice	False	test
lion	minstrel	False	test
battleship	placeholder	False	test
violin	organ	False	test
pear	algorithm	False	test
stove	artefact	True	test
oven	television	False	test
falcon	sentencing	False	test
cranberry	peach	False	test
robe	garment	True	test
saw	artefact	True	test
blouse	arm	False	test
freezer	door	False	test
bear	deer	False	test
grenade	petrol	False	test
dishwasher	tableware	False	test
grasshopper	cinchona	False	test
eagle	pip	False	test
mug	ward	False	test
restaurant	manager	False	test
cranberry	lizard	False	test
broccoli	onion	False	test
wardrobe	hope	False	test
cucumber	cabbage	False	test
yacht	perfume	False	test
couch	wardrobe	False	test
dolphin	urgency	False	test
spoon	silver	False	test
bull	meat	False	test
cathedral	lottery	False	test
plum	pit	False	test
fox	cow	False	test
herring	trout	False	test
knife	dilemma	False	test
screwdriver	afterthought	False	test
hat	impunity	False	test
desk	sofa	False	test
restaurant	outside	False	test
frog	review	False	test
jacket	competitor	False	test
scooter	exclusion	False	test
sword	circumstance	False	test
pigeon	bookmarking	False	test
birch	warehouse	False	test
cannon	firm	False	test
deer	tiger	False	test
freezer	fridge	False	test
turtle	creature	True	test
sieve	knife	False	test
washer	skill	False	test
gorilla	snout	False	test
garlic	petrol	False	test
spear	bow	False	test
guitar	score	False	test
saxophone	banjo	False	test
battleship	paddle	False	test
bomb	borrowing	False	test
lettuce	cucumber	False	test
television	tube	False	test
whale	thats	False	test
cottage	warehouse	False	test
vulture	launcher	False	test
grape	hoax	False	test
glove	porur	False	test
jet	calorie	False	test
knife	Feb	False	test
car	bonnet	False	test
bookcase	contravention	False	test
train	beast	False	test
dove	falcon	False	test
cod	gender	False	test
bull	herbivore	True	test
washer	water	False	test
oven	control	False	test
carp	salmon	False	test
parsley	garlic	False	test
tanker	wale	False	test
herring	eye	False	test
peach	separation	False	test
scarf	artefact	True	test
herring	dribbler	False	test
deer	remover	False	test
wardrobe	ignorance	False	test
broccoli	food	True	test
cow	meat	False	test
horse	roadster	False	test
fighter	light	False	test
hatchet	andrew	False	test
ambulance	trunk	False	test
desk	dive	False	test
willow	slipper	False	test
cottage	commuter	False	test
frog	opponent	False	test
moth	cockroach	False	test
bottle	readership	False	test
clarinet	prise	False	test
violin	ukulele	False	test
frigate	denouement	False	test
vest	bra	False	test
scarf	stocking	False	test
glove	ten	False	test
penguin	duck	False	test
rifle	knife	False	test
sweater	dolphin	False	test
hornet	wing	False	test
bowl	inside	False	test
lettuce	leaf	False	test
fork	chisel	False	test
freezer	idea	False	test
car	characteristic	False	test
beaver	effectiveness	False	test
plum	bump	False	test
spinach	Sep	False	test
cod	food	True	test
beetle	comet	False	test
castle	tower	False	test
eagle	bird	True	test
coconut	milk	False	test
library	rd	False	test
grape	banana	False	test
owl	beak	False	test
dolphin	creature	True	test
wasp	beetle	False	test
turtle	shell	False	test
lettuce	rain	False	test
cabbage	dedication	False	test
catfish	fin	False	test
deer	antler	False	test
squirrel	drafting	False	test
bomb	daybreak	False	test
carp	trouble	False	test
freezer	issuer	False	test
grasshopper	mane	False	test
washer	personnel	False	test
wasp	cockroach	False	test
saxophone	kazoo	False	test
donkey	giraffe	False	test
castle	hotel	False	test
shovel	pliers	False	test
pineapple	editor	False	test
cedar	bole	False	test
onion	scallion	False	test
violin	front	False	test
cannon	chamber	False	test
clarinet	coleslaw	False	test
whale	elephant	False	test
hatchet	involvement	False	test
dolphin	whale	False	test
grasshopper	model	False	test
spear	skyfuel	False	test
mackerel	fundamentalist	False	test
goldfish	grammar-school	False	test
oven	difficulty	False	test
cathedral	gearbox	False	test
shirt	sweatshirt	False	test
cloak	torque	False	test
gun	germ	False	test
acacia	mezzo-soprano	False	test
cherry	specimen	False	test
wardrobe	pg	False	test
cloak	bid	False	test
turtle	tortoise	False	test
snake	believer	False	test
motorcycle	vehicle	True	test
bed	headboard	False	test
television	equipment	True	test
castle	dwelling	True	test
truck	aetiology	False	test
goat	squirrel	False	test
tiger	sect	False	test
deer	animal	True	test
frog	snake	False	test
rat	dolphin	False	test
rifle	cartridge	False	test
jar	friendship	False	test
horse	leg	False	test
grapefruit	peach	False	test
rat	eye	False	test
dress	hem	False	test
hatchet	chisel	False	test
revolver	musket	False	test
garlic	calibration	False	test
giraffe	fox	False	test
bowl	pamphlet	False	test
oak	stump	False	test
beet	cucumber	False	test
lemon	four-cylinder	False	test
frigate	hull	False	test
fighter	piece	False	test
tiger	tooth	False	test
tiger	whale	False	test
restaurant	exterior	False	test
rabbit	household	False	test
box	pouch	False	test
trumpet	saxophone	False	test
guitar	liturgy	False	test
guitar	vote	False	test
giraffe	pensioner	False	test
ant	switching	False	test
cranberry	blueberry	False	test
oven	appliance	True	test
gorilla	water	False	test
carrot	rent	False	test
ferry	hull	False	test
lion	scandal	False	test
donkey	head	False	test
oven	artifact	True	test
van	bus	False	test
glider	mineral	False	test
pigeon	vulture	False	test
grenade	suitability	False	test
whale	beaver	False	test
lettuce	parsley	False	test
bowl	licence	False	test
oven	food	False	test
gorilla	dune	False	test
motorcycle	bug	False	test
cloak	raincoat	False	test
fighter	approach	False	test
sparrow	eagle	False	test
hammer	crescent	False	test
castle	spire	False	test
cow	coyote	False	test
oak	crown	False	test
dresser	plating	False	test
saxophone	cabinet	False	test
jet	sale	False	test
apricot	juice	False	test
oven	commodity	True	test
stove	stability	False	test
pigeon	owl	False	test
horse	giraffe	False	test
moth	spacetime	False	test
goldfish	mouth	False	test
cockroach	expediency	False	test
dolphin	cod	False	test
dolphin	donkey	False	test
acacia	wood	False	test
moth	telephone	False	test
cockroach	imbalance	False	test
cottage	relative	False	test
knife	oncogene	False	test
fighter	loyalty	False	test
pheasant	breast	False	test
hatchet	object	True	test
robe	sweatshirt	False	test
cannon	ejector	False	test
crow	corollary	False	test
bottle	artefact	True	test
penguin	inmate	False	test
radio	telephone	False	test
dresser	arson	False	test
dolphin	manner	False	test
herring	scale	False	test
fridge	inside	False	test
owl	robin	False	test
phone	freezer	False	test
spade	mount	False	test
gorilla	reinforcement	False	test
piano	bagpipe	False	test
spade	inode	False	test
herring	wrap	False	test
parsley	radish	False	test
cathedral	controversy	False	test
dolphin	rat	False	test
screwdriver	knife	False	test
vest	pant	False	test
battleship	captain	False	test
knife	tool	True	test
helicopter	skid	False	test
library	Swahili	False	test
library	ceiling	False	test
cat	inception	False	test
swan	overdraft	False	test
donkey	horse	False	test
shovel	surgery	False	test
pig	bear	False	test
grasshopper	wasp	False	test
eagle	hype	False	test
celery	turnip	False	test
stereo	stove	False	test
carp	poker	False	test
tanker	propeller	False	test
tanker	canoe	False	test
gun	bazooka	False	test
coat	watch	False	test
stereo	bacterium	False	test
scarf	bamboccianti	False	test
pear	organelle	False	test
van	fender	False	test
owl	interlude	False	test
grasshopper	locust	False	test
moth	arthropod	True	test
knife	cinchona	False	test
hawk	vertebrate	True	test
gorilla	transgender	False	test
phone	button	False	test
frog	headwaters	False	test
beetle	ibs	False	test
spoon	interchange	False	test
trumpet	Moroccan	False	test
stove	heater	False	test
robin	accident	False	test
box	bag	False	test
mug	colour	False	test
musket	response	False	test
desk	bookcase	False	test
car	board	False	test
dagger	gun	False	test
gorilla	barge	False	test
freezer	component	False	test
rifle	shotgun	False	test
donkey	initiative	False	test
ambulance	headlight	False	test
ferry	tanker	False	test
scooter	frigate	False	test
cannon	help	False	test
snake	tooth	False	test
hospital	castle	False	test
rabbit	bog	False	test
hatchet	sieve	False	test
bomber	membership	False	test
blouse	inclosure	False	test
hotel	customer	False	test
cathedral	cottage	False	test
sweater	vest	False	test
saxophone	algorithm	False	test
cathedral	bishop	False	test
goat	activity	False	test
rabbit	snout	False	test
spear	knife	False	test
cloak	shirt	False	test
whale	food	True	test
corkscrew	outsourcing	False	test
hammer	implement	True	test
fox	exhaust	False	test
cat	Torah	False	test
trumpet	artifact	True	test
sweater	socks	False	test
box	bypass	False	test
yacht	caravel	False	test
stereo	refrigerator	False	test
falcon	feather	False	test
catfish	sh	False	test
tiger	donkey	False	test
stereo	view	False	test
table	forge	False	test
flute	ukulele	False	test
cloak	clothing	True	test
truck	wheel	False	test
cottage	ceiling	False	test
battleship	rudder	False	test
shovel	fork	False	test
ambulance	paramedic	False	test
scarf	socks	False	test
pigeon	sparrow	False	test
cod	reply	False	test
bomber	equilibrium	False	test
cottage	room	False	test
fork	end	False	test
phone	wire	False	test
cat	lion	False	test
mug	outside	False	test
saxophone	disdain	False	test
yacht	diamond	False	test
vest	sock	False	test
television	channel	False	test
sweater	front	False	test
ferry	boat	True	test
rabbit	giraffe	False	test
cottage	housing	True	test
donkey	waistcoat	False	test
cottage	cathedral	False	test
lime	produce	True	test
wrench	intellectual	False	test
glider	van	False	test
hospital	platinum	False	test
dolphin	composer	False	test
fox	stability	False	test
battleship	travelogue	False	test
carp	seafood	True	test
chisel	bun	False	test
sword	motif	False	test
whale	salmon	False	test
fighter	door	False	test
bull	ritual	False	test
train	door	False	test
dresser	logo	False	test
washer	remembrance	False	test
desk	wardrobe	False	test
dove	feather	False	test
jet	artifact	True	test
carp	memorial	False	test
cockroach	leg	False	test
radio	protection	False	test
carrot	potato	False	test
sheep	flesh	False	test
trout	tail	False	test
cello	organ	False	test
goat	rabbit	False	test
cypress	keywords	False	test
car	chest	False	test
hammer	fare	False	test
donkey	foot	False	test
bowl	routine	False	test
washer	steel	False	test
strawberry	cranberry	False	test
television	antenna	False	test
eagle	fader	False	test
rake	corkscrew	False	test
ambulance	rear	False	test
grasshopper	head	False	test
spinach	bean	False	test
sieve	iteration	False	test
glider	rear	False	test
butterfly	offensive	False	test
coconut	pear	False	test
glider	party	False	test
villa	speed	False	test
frigate	topside	False	test
giraffe	deer	False	test
hat	dress	False	test
washer	door	False	test
willow	mirror	False	test
pigeon	international	False	test
axe	rake	False	test
motorcycle	yacht	False	test
hat	alnguages	False	test
library	portion	False	test
trout	cartel	False	test
woodpecker	sewing	False	test
jet	door	False	test
moth	mosquito	False	test
jar	chalice	False	test
owl	pheasant	False	test
rake	respite	False	test
oven	emulator	False	test
dagger	knife	False	test
guitar	device	True	test
sieve	sea	False	test
freezer	bump	False	test
mug	cent	False	test
spear	steel	False	test
pigeon	four-lane	False	test
lizard	chameleon	False	test
gun	ammunition	False	test
glove	touchdown	False	test
bowl	content	False	test
snake	modifier	False	test
truck	jumper	False	test
cypress	conifer	True	test
saw	lode	False	test
rabbit	crest	False	test
dolphin	theorem	False	test
spear	bazooka	False	test
scooter	complexion	False	test
sieve	developer	False	test
glove	socks	False	test
willow	oak	False	test
cucumber	garlic	False	test
revolver	Kalashnikov	False	test
sheep	deer	False	test
radish	beans	False	test
cottage	paynes	False	test
frigate	sponge	False	test
bowl	water	False	test
crow	vulture	False	test
turnip	cauliflower	False	test
falcon	animal	True	test
chair	cover	False	test
peach	dominions	False	test
corkscrew	qualification	False	test
sweater	blessing	False	test
falcon	pigeon	False	test
salmon	observance	False	test
flute	harmonica	False	test
radish	carrot	False	test
fox	squirrel	False	test
beet	mavoc	False	test
cucumber	vacuum	False	test
robe	commentary	False	test
wardrobe	process	False	test
blouse	hometown	False	test
vest	raincoat	False	test
gorilla	contract	False	test
television	monitor	False	test
stereo	system	True	test
herring	skin	False	test
cod	carp	False	test
goose	creature	True	test
apricot	chart	False	test
broccoli	republican	False	test
glove	understanding	False	test
coat	cloak	False	test
flute	bass	False	test
dishwasher	pharmacy	False	test
eagle	insignia	False	test
jet	windscreen	False	test
trumpet	artefact	True	test
gun	grave	False	test
snake	equivalence	False	test
van	podcasts	False	test
yacht	endnotes	False	test
penguin	goose	False	test
dress	illegalargumentexception	False	test
ferry	cabin	False	test
car	calibre	False	test
hammer	iron	False	test
saw	countryside	False	test
goat	parasite	False	test
squirrel	fume	False	test
donkey	meantime	False	test
table	leg	False	test
apricot	pineapple	False	test
cello	habit	False	test
cypress	bark	False	test
owl	protestation	False	test
lemon	Buddhism	False	test
robin	freshman	False	test
lime	esprit	False	test
hammer	nutcracker	False	test
crow	utilisation	False	test
battleship	merger	False	test
musket	bore	False	test
swan	cf	False	test
motorcycle	color	False	test
elm	Database	False	test
banana	pear	False	test
axe	hatchet	False	test
chair	wellbeing	False	test
jet	demise	False	test
squirrel	dog	False	test
grasshopper	collage	False	test
corn	toddler	False	test
dress	silk	False	test
yacht	sofa	False	test
pheasant	relegation	False	test
grenade	mortality	False	test
flute	postmodernity	False	test
train	steel	False	test
screwdriver	mnemonic	False	test
sofa	bluff	False	test
hotel	expertise	False	test
fork	mortality	False	test
dolphin	mountain	False	test
pineapple	seance	False	test
jacket	philosophy	False	test
rake	spade	False	test
trout	carp	False	test
grapefruit	grape	False	test
stereo	antenna	False	test
plum	lemon	False	test
moth	head	False	test
rifle	dagger	False	test
cypress	crown	False	test
scarf	trousers	False	test
grenade	Workplace	False	test
shovel	subdirectories	False	test
glider	seat	False	test
lion	cougar	False	test
pineapple	produce	True	test
fridge	habitat	False	test
lettuce	spinach	False	test
truck	floor	False	test
pub	institution	True	test
train	effort	False	test
wardrobe	herbicide	False	test
box	suitcase	False	test
jacket	tail	False	test
cauliflower	stem	False	test
coyote	fox	False	test
truck	plate	False	test
bomber	van	False	test
wardrobe	dresser	False	test
pear	strawberry	False	test
